code,name,配售对象名称,初步配售数量（股), 获配金额（元)
603409.SH,汇通控股,山西省玖号职业年金计划-中信银行,1000,24180.00
603409.SH,汇通控股,河北省拾壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,陕西省（陆号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理北京市电力公司企业年金计划-光大,1000,24180.00
603409.SH,汇通控股,上海市柒号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,福建省壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理中国移动通信集团有限公司企业年金计划—中国工商银行股份有限公司,1000,24180.00
603409.SH,汇通控股,山东省（玖号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,广东省叁号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,华泰优颐股票专项型养老金产品,1000,24180.00
603409.SH,汇通控股,福建省柒号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,陕西省（肆号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,辽宁省陆号职业年金计划-招商银行,1000,24180.00
603409.SH,汇通控股,国家石油天然气管网集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,上海市叁号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,四川省捌号职业年金计划-浦发银行,1000,24180.00
603409.SH,汇通控股,中国建材集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理众诚汽车保险股份有限公司-传统保险产品,1000,24180.00
603409.SH,汇通控股,广东省肆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,农银金穗养老壹号企业年金集合计划华泰组合,1000,24180.00
603409.SH,汇通控股,江苏省叁号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国贵州茅台酒厂（集团）有限责任公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,华泰优逸五号混合型养老金产品,1000,24180.00
603409.SH,汇通控股,贵州省陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,内蒙古自治区伍号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,山东省（壹号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理国网辽宁省电力有限公司企业年金计划—中国农业银行股份有限公司,1000,24180.00
603409.SH,汇通控股,浙江省陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国工商银行股份有限公司企业年金计划—中国建设银行股份有限公司,1000,24180.00
603409.SH,汇通控股,广东省拾号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,重庆市捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国南方电网有限责任公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,山东省（贰号）职业年金计划-中国银行,1000,24180.00
603409.SH,汇通控股,中央国家机关及所属事业单位（肆号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,安徽省伍号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,河南省壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理北京城建集团有限责任公司企业年金计划-中信,1000,24180.00
603409.SH,汇通控股,中国电力建设集团有限公司企业年金计划-中国建设银行股份有限公司,1000,24180.00
603409.SH,汇通控股,云南省捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,内蒙古自治区陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,山东省（叁号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中央国家机关及所属事业单位（柒号）职业年金计划-浦发银行,1000,24180.00
603409.SH,汇通控股,重庆市叁号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国铁路西安局集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理成都飞机工业（集团）有限责任公司企业年金计划-中国工商银行,1000,24180.00
603409.SH,汇通控股,北京公共交通控股（集团）有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,天津市肆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理天津市电力公司企业年金计划-中国工商银行,1000,24180.00
603409.SH,汇通控股,中国华电集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,甘肃省拾号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,河北省陆号职业年金计划-民生银行,1000,24180.00
603409.SH,汇通控股,中国印钞造币集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,兴业银行股份有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国航空工业集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,山东省（陆号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,国网山东省电力公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,山东省（肆号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国中信集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,工银如意养老1号企业年金集合计划华泰组合,1000,24180.00
603409.SH,汇通控股,四川省伍号职业年金计划-交通银行,1000,24180.00
603409.SH,汇通控股,广东省壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,福建省陆号职业年金计划-交通银行,1000,24180.00
603409.SH,汇通控股,湖北省（叁号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,基本养老保险基金二零零四组合,1000,24180.00
603409.SH,汇通控股,湖北省（捌号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,广西壮族自治区拾壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,重庆市壹拾号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,浙江省柒号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,上海市贰号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理华泰人寿保险股份有限公司—传统—普通保险产品,1000,24180.00
603409.SH,汇通控股,新疆维吾尔自治区肆号职业年金计划-民生银行,1000,24180.00
603409.SH,汇通控股,上海烟草（集团）公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,国网福建省电力有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,广东省柒号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,湖北省农村信用社联合社企业年金计划-中国银行股份有限公司,1000,24180.00
603409.SH,汇通控股,长江金色晚晴（集合型）企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,湖南省（陆号）职业年金计划-光大银行,1000,24180.00
603409.SH,汇通控股,湖南省（伍号）职业年金计划-招商银行,1000,24180.00
603409.SH,汇通控股,国家电网公司直属单位企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,北京市（捌号）职业年金计划-光大银行,1000,24180.00
603409.SH,汇通控股,中国铁路工程集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,宁夏回族自治区捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中央国家机关及所属事业单位（陆号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,广东省陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国南方航空集团有限公司企业年金计划-中国银行股份有限公司,1000,24180.00
603409.SH,汇通控股,海南省伍号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,陕西省（拾壹号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,华泰优选三号股票型养老金产品—中国工商银行股份有限公司,1000,24180.00
603409.SH,汇通控股,山东省（柒号）职业年金计划-建设银行,1000,24180.00
603409.SH,汇通控股,山东省（伍号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,青岛银行股份有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,北京市（柒号）职业年金计划-建设银行,1000,24180.00
603409.SH,汇通控股,湖南省（捌号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,浙江省伍号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,黑龙江省捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理华北电网有限公司企业年金计划—工行,1000,24180.00
603409.SH,汇通控股,江苏省肆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,江苏省陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,江西省陆号职业年金计划-交通银行,1000,24180.00
603409.SH,汇通控股,山西省贰号职业年金计划-中国银行,1000,24180.00
603409.SH,汇通控股,湖北省（伍号）职业年金计划-浦发银行,1000,24180.00
603409.SH,汇通控股,吉林省陆号职业年金计划-浦发银行,1000,24180.00
603409.SH,汇通控股,贵州省农村信用社联合社企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,云南省陆号职业年金计划-光大银行,1000,24180.00
603409.SH,汇通控股,前海开源沪港深优势精选灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源聚利一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源优质企业6个月持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源恒泽混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源中药研究精选股票型发起式证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源股息率100强等权重股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源多元策略灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源沪深300指数型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源沪港深价值精选灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源稳健增长三年持有期混合型发起式证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源沪港深农业主题精选灵活配置混合型证券投资基金（LOF）,1000,24180.00
603409.SH,汇通控股,前海开源中国稀缺资产灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源盈鑫灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源国家比较优势灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源再融资主题精选股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,前海开源工业革命4.0灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,华商双擎领航混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,华商策略精选灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,华商未来主题混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,华商乐享互联灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,华商领先企业混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,华商元亨灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安鑫隆混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安德盛小盘精选证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安保本混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安核心趋势一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安中证全指半导体产品与设备交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安沪深300交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安德盛精选股票证券投资基金,1000,24180.00
603409.SH,汇通控股,国联安上证科创板50成份交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,惠升优势企业一年持有期灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,惠升惠泽灵活配置混合型发起式证券投资基金,1000,24180.00
603409.SH,汇通控股,广发多因子灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,广发中证基建工程交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,广发沪港深价值精选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,广发稳睿六个月持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,广发聚富开放式证券投资基金,1000,24180.00
603409.SH,汇通控股,广发电子信息传媒产业精选股票型发起式证券投资基金,1000,24180.00
603409.SH,汇通控股,广发价值回报混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,广发恒信一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,广发创新医疗两年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,广发高股息优享混合型证券投资基金,1000,24180.00
